"gid" "Title" "Platform" "Metascore" "Avg_Userscore" "Single_player" "Action" "General" "First-Person" "Shooter" "Traditional" "Role-Playing" "Adventure" "Arcade" "Sci-Fi" "Fantasy" "Open-World" "Strategy" "Miscellaneous" "Historic" "2D" "Tactical" "Third-Person" "Real-Time" "Sports" "Racing" "Platformer" "Modern" "Action Adventure" "Team"
"4085" 4085 "Toki Tori" "Wii" 3 58 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4086" 4086 "Rock of Ages 2: Bigger & Boulder" "PlayStation4" 3 49 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4087" 4087 "Kelvin and the Infamous Machine" "PC" 3 54 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4088" 4088 "Final Fantasy XIII-2" "PlayStation3" 3 41 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4089" 4089 "Auditorium HD" "PlayStation3" 3 61 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4090" 4090 "OlliOlli" "PlayStationVita" 3 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4091" 4091 "Guitar Hero III: Legends of Rock" "PC" 3 49 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4092" 4092 "Sid Meier's Civilization: Beyond Earth - Rising Tide" "PC" 3 35 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4093" 4093 "Unforeseen Incidents" "PC" 3 54 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4094" 4094 "Smuggler's Run: Warzones" "GameCube" 3 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4095" 4095 "Golden Sun: Dark Dawn" "DS" 3 57 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4096" 4096 "Hasbro Family Game Night: Scrabble" "Xbox360" 3 55 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4097" 4097 "Memoria" "PC" 3 57 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4098" 4098 "FRAMED Collection" "Switch" 3 70 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4099" 4099 "Joe Dever's Lone Wolf" "Switch" 3 51 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4100" 4100 "The Last Door" "PC" 3 52 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4101" 4101 "DeathSpank" "PlayStation3" 3 52 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4102" 4102 "MLB 09: The Show" "PlayStation2" 3 50 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4103" 4103 "NHL 2K7" "PlayStation3" 3 41 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4104" 4104 "Shadowgrounds Survivor" "PC" 3 51 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4105" 4105 "Prey" "Xbox360" 3 49 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4106" 4106 "Shooty Fruity" "PlayStation4" 3 34 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4107" 4107 "The Inner World: The Last Wind Monk" "PC" 3 48 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4108" 4108 "Cat Quest" "PC" 3 54 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4109" 4109 "Teslagrad" "WiiU" 3 56 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"4110" 4110 "Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal" "Wii" 3 59 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4111" 4111 "OutRun2" "Xbox" 3 63 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4112" 4112 "Armed and Dangerous" "Xbox" 3 45 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4113" 4113 "Gothic II" "PC" 3 64 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4114" 4114 "Port Royale" "PC" 3 55 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"4115" 4115 "Deadly Dozen: Pacific Theater" "PC" 3 54 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"4116" 4116 "Shattered Galaxy" "PC" 3 58 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4117" 4117 "Namco Museum" "GameBoyAdvance" 3 48 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4118" 4118 "Close Combat: Invasion: Normandy" "PC" 3 56 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"4119" 4119 "Battlefield 4" "Xbox360" 3 32 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"4120" 4120 "ZEN Pinball 3D" "3DS" 3 52 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4121" 4121 "King's Bounty: The Legend" "PC" 3 62 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4122" 4122 "Metal Slug Advance" "GameBoyAdvance" 3 60 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4123" 4123 "Buffy the Vampire Slayer" "Xbox" 3 55 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4124" 4124 "Bleed 2" "Switch" 3 54 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"4125" 4125 "ECHO" "PlayStation4" 3 46 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4126" 4126 "Hitman - Episode 2: Sapienza" "XboxOne" 3 40 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4127" 4127 "SMITE" "PlayStation4" 3 44 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"4128" 4128 "Wolfenstein: The New Order" "XboxOne" 3 53 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"4129" 4129 "Rage" "PC" 3 27 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"4130" 4130 "Call of Duty: Black Ops - Escalation" "Xbox360" 3 27 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"4131" 4131 "The Misadventures of P.B. Winterbottom" "PC" 3 58 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4132" 4132 "UEFA EURO 2008" "PlayStation3" 3 47 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4133" 4133 "Heavenly Sword" "PlayStation3" 3 57 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4134" 4134 "Dragon Age II" "Xbox360" 3 20 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4135" 4135 "NCAA Football 13" "PlayStation3" 3 16 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4136" 4136 "Tales of Vesperia" "Xbox360" 3 58 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4137" 4137 "Fat Princess" "PlayStation3" 3 59 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4138" 4138 "Tiger Woods PGA Tour 08" "PlayStation3" 3 41 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4139" 4139 "Uru: Ages Beyond Myst" "PC" 3 48 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4140" 4140 "Pillars of Eternity: The White March - Part 2" "PC" 3 46 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4141" 4141 "Greed Corp" "Xbox360" 3 45 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
"4142" 4142 "WWE SmackDown vs. Raw 2009" "Wii" 3 61 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4143" 4143 "Little Inferno" "WiiU" 3 50 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4144" 4144 "Guild Wars: Eye of the North" "PC" 3 60 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4145" 4145 "Outlast 2" "Switch" 3 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4146" 4146 "Summon Night: Swordcraft Story 2" "GameBoyAdvance" 3 61 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4147" 4147 "Driveclub Bikes" "PlayStation4" 3 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4148" 4148 "Anomaly: Warzone Earth" "Xbox360" 3 36 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"4149" 4149 "DOOM" "Switch" 3 60 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4150" 4150 "Dead Space: Extraction" "PlayStation3" 3 44 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4151" 4151 "Project: Snowblind" "Xbox" 3 45 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4152" 4152 "LEGO Harry Potter: Years 1-4" "Wii" 3 55 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4153" 4153 "LEGO Harry Potter: Years 1-4" "PlayStation3" 3 55 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4154" 4154 "Trackmania Turbo" "PC" 3 45 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4155" 4155 "Tales From The Borderlands: Episode 4 - Escape Plan Bravo" "PC" 3 59 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4156" 4156 "Battle Chasers: Nightwar" "PC" 3 51 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4157" 4157 "Pit People" "XboxOne" 3 48 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4158" 4158 "Nioh: Defiant Honor" "PlayStation4" 3 41 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4159" 4159 "Enslaved: Odyssey to the West - Pigsy's Perfect 10" "PlayStation3" 3 47 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"4160" 4160 "Mini Ninjas" "Wii" 3 55 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4161" 4161 "Carcassonne" "Xbox360" 3 59 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4162" 4162 "Harvest Moon: A Wonderful Life" "GameCube" 3 60 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4163" 4163 "Sphinx and the Cursed Mummy" "Xbox" 3 61 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4164" 4164 "EverQuest: Lost Dungeons of Norrath" "PC" 3 45 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4165" 4165 "Battlefield 1942: Secret Weapons of WWII" "PC" 3 59 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"4166" 4166 "Robot Alchemic Drive" "PlayStation2" 3 57 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4167" 4167 "NHL 2003" "PlayStation2" 3 43 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4168" 4168 "The Sims: Unleashed" "PC" 3 52 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4169" 4169 "NHL Hitz 20-02" "GameCube" 3 61 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4170" 4170 "Worms World Party" "Dreamcast" 3 56 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4171" 4171 "Resident Evil 3: Nemesis" "Dreamcast" 3 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4172" 4172 "RayStorm" "PlayStation" 3 53 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4173" 4173 "The King of Fighters XIV" "PlayStation4" 3 58 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"4174" 4174 "Tales of Berseria" "PlayStation4" 3 54 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4175" 4175 "Shiren the Wanderer: The Tower of Fortune and the Dice of Fate" "PlayStationVita" 3 55 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4176" 4176 "Halfbrick Echoes" "PSP" 3 43 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4177" 4177 "Race the Sun" "PC" 3 48 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4178" 4178 "MotorStorm Arctic Edge" "PSP" 3 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4179" 4179 "Firewall Zero Hour" "PlayStation4" 3 65 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"4180" 4180 "Hitman - Episode 3: Marrakesh" "PC" 3 32 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4181" 4181 "The Sims 3: Pets" "PC" 3 36 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4182" 4182 "Pac-Man 256" "PlayStation4" 3 46 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4183" 4183 "MTX Mototrax" "Xbox" 3 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4184" 4184 "Prototype" "PC" 3 53 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"4185" 4185 "Alienation" "PlayStation4" 3 53 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4186" 4186 "Steredenn: Binary Stars" "Switch" 3 54 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4187" 4187 "Zwei: The Ilvard Insurrection" "PC" 3 57 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4188" 4188 "Torment: Tides of Numenera" "XboxOne" 3 42 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4189" 4189 "Hand of Fate" "PlayStation4" 3 50 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4190" 4190 "Stick it to the Man!" "PC" 3 48 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"4191" 4191 "Street Fighter X Tekken" "PC" 3 38 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"4192" 4192 "Assault Heroes" "Xbox360" 3 49 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4193" 4193 "Guilty Gear X" "PlayStation2" 3 53 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"4194" 4194 "Perfect Dark" "Xbox360" 3 61 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4195" 4195 "Frozen Cortex" "PC" 3 40 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4196" 4196 "Burnout Paradise Remastered" "XboxOne" 3 40 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4197" 4197 "Tacoma" "XboxOne" 3 41 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4198" 4198 "Sphinx and the Cursed Mummy" "GameCube" 3 63 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4199" 4199 "Gears of War: Judgment" "Xbox360" 3 30 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4200" 4200 "Halo Wars 2" "XboxOne" 3 35 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"4201" 4201 "Anarcute" "PC" 3 51 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4202" 4202 "Pool Nation" "Xbox360" 3 51 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"4203" 4203 "Free Realms" "PC" 3 39 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4204" 4204 "Homeworld: Deserts of Kharak" "PC" 3 55 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"4205" 4205 "L.A. Noire" "Switch" 3 58 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4206" 4206 "Don't Starve" "PC" 3 58 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4207" 4207 "Bleed 2" "PlayStation4" 3 40 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"4208" 4208 "Hue" "PC" 3 51 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4209" 4209 "Assault Android Cactus" "PC" 3 45 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4210" 4210 "Chessmaster" "Xbox" 3 58 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4211" 4211 "All-Star Baseball 2003" "Xbox" 3 56 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4212" 4212 "Trainz" "PC" 3 47 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4213" 4213 "NHL Hitz 20-02" "Xbox" 3 62 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4214" 4214 "Super Dodge Ball Advance" "GameBoyAdvance" 3 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4215" 4215 "Super Smash Bros." "Nintendo64" 3 62 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4216" 4216 "Atelier Escha & Logy: Alchemists of the Dusk Sky" "PlayStation3" 3 50 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4217" 4217 "Pro Evolution Soccer 2015" "XboxOne" 3 45 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4218" 4218 "The Lord of the Rings: The Two Towers" "Xbox" 3 58 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4219" 4219 "Tiger Woods PGA Tour 11" "Xbox360" 3 53 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4220" 4220 "Twisted Metal: Head-On" "PSP" 3 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4221" 4221 "Geometry Wars: Galaxies" "DS" 3 54 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4222" 4222 "Captain Toad: Treasure Tracker" "3DS" 3 46 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"4223" 4223 "Heat Signature" "PC" 3 58 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4224" 4224 "Wonder Boy: The Dragon's Trap" "Switch" 3 55 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4225" 4225 "Tales of Monkey Island Chapter 2: The Siege of Spinner Cay" "Wii" 3 52 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"4226" 4226 "FIFA Soccer 08" "PSP" 3 50 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4227" 4227 "Sonic Advance 3" "GameBoyAdvance" 3 58 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"4228" 4228 "Chivalry: Medieval Warfare" "PC" 3 53 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4229" 4229 "de Blob 2" "Wii" 3 56 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"4230" 4230 "Wonder Boy: The Dragon's Trap" "PlayStation4" 3 51 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4231" 4231 "Overlord II" "PC" 3 56 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4232" 4232 "Victor Vran: Overkill Edition" "XboxOne" 3 70 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4233" 4233 "NHL 06" "Xbox" 3 59 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4234" 4234 "OutRun Online Arcade" "Xbox360" 3 58 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4235" 4235 "Band Hero" "Wii" 3 41 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4236" 4236 "Hearthstone: Journey to Un'Goro" "PC" 3 19 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"4237" 4237 "The Darkness II" "PlayStation3" 3 52 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4238" 4238 "Scram Kitty and His Buddy on Rails" "WiiU" 3 52 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4239" 4239 "F.E.A.R. 2: Project Origin" "PC" 3 53 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"4240" 4240 "Lego Star Wars" "GameCube" 3 53 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4241" 4241 "MLB Power Pros 2008" "Wii" 3 62 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4242" 4242 "Major League Baseball 2K7" "Xbox360" 3 46 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"4243" 4243 "World to the West" "XboxOne" 3 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"4244" 4244 "Atelier Rorona Plus: The Alchemist of Arland" "PlayStationVita" 3 54 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4245" 4245 "Space Channel 5 Special Edition" "PlayStation2" 3 63 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"4246" 4246 "Emergency Fire Response" "PC" 3 70 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"4247" 4247 "Downhill Domination" "PlayStation2" 3 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"4248" 4248 "Lunar Legend" "GameBoyAdvance" 3 53 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4249" 4249 "2002 FIFA World Cup" "Xbox" 3 53 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"4250" 4250 "Breath of Fire" "GameBoyAdvance" 3 51 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4251" 4251 "Sky Odyssey" "PlayStation2" 3 59 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4252" 4252 "Mario Party" "Nintendo64" 3 55 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
